Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 12405.03it/s]
[ours] loaded 324 steer tensors; prefix_write=True; cfg=PrefixSteerConfig(num_prefix_tokens=64, sliding_window_size=256, mem_num_heads=8, mem_head_dim=64, steer_mode='deltamem', normal_attends_prefix=True, prefix_sees_query=True, prefix_init_std=0.7, prefix_init_dist='normal', prefix_write=True, read_prefix_only=False, memory_mode='dynamic', write_ctx_only=True, prefix_write_layout='global', prefix_write_overlap_tokens=0, pool_reads=True, pool_gate=False, pool_gate_input='rm', pool_gate_max=2.0, pool_gate_bias=0.0, steer_layers=(), prefix_layers=(), steer_gain=0.1, share_qkv=False, memory_value_source='trainable', delta_heads='qkvo', delta_rank=0, read_proj_dim=0, output_fusion='fixed', o_fusion_position='pre_o', output_fusion_eps=1e-06, output_fusion_scale_max=10.0, fusion_lambda_init=0.1, fusion_lambda_max=1.0, fusion_ema_momentum=0.99, history_pool_mode='none', hybrid_read_mode='none', hybrid_prefix_gate_mode='fixed', hybrid_prefix_gate_init=0.1)
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/mingze/.cache/huggingface/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Wed Aug 12 07:46:01 2026).
[shard 0] 3703 examples
[shard 0] 20/3703 baseF1=0.727 oursF1=0.793 (0.3m)
[shard 0] 520/3703 baseF1=0.589 oursF1=0.629 (7.9m)
[shard 0] 540/3703 baseF1=0.592 oursF1=0.633 (8.3m)
[shard 0] 560/3703 baseF1=0.588 oursF1=0.636 (8.6m)
[shard 0] 580/3703 baseF1=0.586 oursF1=0.634 (9.0m)
[shard 0] 600/3703 baseF1=0.585 oursF1=0.637 (9.3m)
[shard 0] 620/3703 baseF1=0.582 oursF1=0.635 (9.6m)
[shard 0] 640/3703 baseF1=0.583 oursF1=0.637 (9.9m)
[shard 0] 660/3703 baseF1=0.587 oursF1=0.639 (10.2m)
[shard 0] 680/3703 baseF1=0.588 oursF1=0.641 (10.4m)
[shard 0] 700/3703 baseF1=0.587 oursF1=0.641 (10.7m)
[shard 0] 720/3703 baseF1=0.589 oursF1=0.641 (11.0m)
[shard 0] 740/3703 baseF1=0.590 oursF1=0.640 (11.3m)
[shard 0] 760/3703 baseF1=0.586 oursF1=0.638 (11.7m)
[shard 0] 780/3703 baseF1=0.591 oursF1=0.641 (12.0m)
[shard 0] 800/3703 baseF1=0.586 oursF1=0.639 (12.3m)
[shard 0] 820/3703 baseF1=0.585 oursF1=0.637 (12.6m)
[shard 0] 840/3703 baseF1=0.585 oursF1=0.638 (12.9m)
[shard 0] 860/3703 baseF1=0.582 oursF1=0.633 (13.1m)
[shard 0] 880/3703 baseF1=0.582 oursF1=0.634 (13.4m)
[shard 0] 900/3703 baseF1=0.580 oursF1=0.631 (13.6m)
[shard 0] 920/3703 baseF1=0.579 oursF1=0.633 (13.8m)
[shard 0] 940/3703 baseF1=0.579 oursF1=0.634 (14.1m)
[shard 0] 960/3703 baseF1=0.583 oursF1=0.637 (14.3m)
[shard 0] 980/3703 baseF1=0.584 oursF1=0.640 (14.6m)
[shard 0] 1000/3703 baseF1=0.580 oursF1=0.636 (15.0m)
[shard 0] 1020/3703 baseF1=0.582 oursF1=0.638 (15.2m)
[shard 0] 1040/3703 baseF1=0.580 oursF1=0.636 (15.5m)
[shard 0] 1060/3703 baseF1=0.579 oursF1=0.637 (15.9m)
[shard 0] 1080/3703 baseF1=0.580 oursF1=0.638 (16.2m)
[shard 0] 1100/3703 baseF1=0.579 oursF1=0.641 (16.4m)
[shard 0] 1120/3703 baseF1=0.581 oursF1=0.641 (16.6m)
[shard 0] 1140/3703 baseF1=0.580 oursF1=0.641 (17.0m)
[shard 0] 1160/3703 baseF1=0.577 oursF1=0.642 (17.2m)
[shard 0] 1180/3703 baseF1=0.577 oursF1=0.641 (17.5m)
[shard 0] 1200/3703 baseF1=0.577 oursF1=0.644 (17.8m)
[shard 0] 1220/3703 baseF1=0.576 oursF1=0.643 (18.1m)
[shard 0] 1240/3703 baseF1=0.574 oursF1=0.643 (18.4m)
[shard 0] 1260/3703 baseF1=0.572 oursF1=0.641 (18.7m)
[shard 0] 1280/3703 baseF1=0.570 oursF1=0.639 (18.9m)
[shard 0] 1300/3703 baseF1=0.571 oursF1=0.641 (19.3m)
[shard 0] 1320/3703 baseF1=0.572 oursF1=0.641 (19.5m)
[shard 0] 1340/3703 baseF1=0.570 oursF1=0.640 (19.8m)
[shard 0] 1360/3703 baseF1=0.567 oursF1=0.639 (20.2m)
[shard 0] 1380/3703 baseF1=0.569 oursF1=0.639 (20.5m)
[shard 0] 1400/3703 baseF1=0.570 oursF1=0.642 (20.7m)
[shard 0] 1420/3703 baseF1=0.571 oursF1=0.642 (21.0m)
[shard 0] 1440/3703 baseF1=0.574 oursF1=0.644 (21.3m)
[shard 0] 1460/3703 baseF1=0.574 oursF1=0.643 (21.6m)
[shard 0] 1480/3703 baseF1=0.575 oursF1=0.643 (21.9m)
[shard 0] 1500/3703 baseF1=0.573 oursF1=0.643 (22.2m)
[shard 0] 1520/3703 baseF1=0.572 oursF1=0.642 (22.5m)
[shard 0] 1540/3703 baseF1=0.572 oursF1=0.642 (22.8m)
[shard 0] 1560/3703 baseF1=0.573 oursF1=0.641 (23.0m)
[shard 0] 1580/3703 baseF1=0.572 oursF1=0.642 (23.3m)
[shard 0] 1600/3703 baseF1=0.572 oursF1=0.643 (23.7m)
[shard 0] 1620/3703 baseF1=0.572 oursF1=0.642 (24.1m)
[shard 0] 1640/3703 baseF1=0.573 oursF1=0.641 (24.3m)
[shard 0] 1660/3703 baseF1=0.572 oursF1=0.640 (24.6m)
[shard 0] 1680/3703 baseF1=0.572 oursF1=0.639 (24.9m)
[shard 0] 1700/3703 baseF1=0.571 oursF1=0.638 (25.2m)
[shard 0] 1720/3703 baseF1=0.570 oursF1=0.637 (25.5m)
[shard 0] 1740/3703 baseF1=0.570 oursF1=0.638 (25.7m)
[shard 0] 1760/3703 baseF1=0.570 oursF1=0.639 (26.0m)
[shard 0] 1780/3703 baseF1=0.569 oursF1=0.638 (26.2m)
[shard 0] 1800/3703 baseF1=0.571 oursF1=0.639 (26.5m)
[shard 0] 1820/3703 baseF1=0.571 oursF1=0.640 (26.8m)
[shard 0] 1840/3703 baseF1=0.571 oursF1=0.639 (27.2m)
[shard 0] 1860/3703 baseF1=0.569 oursF1=0.639 (27.4m)
[shard 0] 1880/3703 baseF1=0.568 oursF1=0.638 (27.8m)
[shard 0] 1900/3703 baseF1=0.567 oursF1=0.636 (28.1m)
[shard 0] 1920/3703 baseF1=0.567 oursF1=0.636 (28.3m)
[shard 0] 1940/3703 baseF1=0.565 oursF1=0.633 (28.6m)
[shard 0] 1960/3703 baseF1=0.564 oursF1=0.635 (28.8m)
[shard 0] 1980/3703 baseF1=0.565 oursF1=0.635 (29.0m)
[shard 0] 2000/3703 baseF1=0.563 oursF1=0.633 (29.3m)
[shard 0] 2020/3703 baseF1=0.561 oursF1=0.632 (29.6m)
[shard 0] 2040/3703 baseF1=0.562 oursF1=0.633 (30.0m)
[shard 0] 2060/3703 baseF1=0.562 oursF1=0.633 (30.3m)
[shard 0] 2080/3703 baseF1=0.565 oursF1=0.635 (30.6m)
[shard 0] 2100/3703 baseF1=0.565 oursF1=0.634 (31.0m)
[shard 0] 2120/3703 baseF1=0.566 oursF1=0.634 (31.3m)
[shard 0] 2140/3703 baseF1=0.567 oursF1=0.635 (31.6m)
[shard 0] 2160/3703 baseF1=0.567 oursF1=0.636 (31.9m)
[shard 0] 2180/3703 baseF1=0.567 oursF1=0.636 (32.1m)
[shard 0] 2200/3703 baseF1=0.568 oursF1=0.637 (32.5m)
[shard 0] 2220/3703 baseF1=0.568 oursF1=0.637 (32.8m)
[shard 0] 2240/3703 baseF1=0.567 oursF1=0.637 (33.1m)
[shard 0] 2260/3703 baseF1=0.568 oursF1=0.637 (33.4m)
[shard 0] 2280/3703 baseF1=0.567 oursF1=0.637 (33.6m)
[shard 0] 2300/3703 baseF1=0.567 oursF1=0.636 (33.9m)
[shard 0] 2320/3703 baseF1=0.567 oursF1=0.635 (34.2m)
[shard 0] 2340/3703 baseF1=0.567 oursF1=0.635 (34.5m)
[shard 0] 2360/3703 baseF1=0.568 oursF1=0.636 (34.8m)
[shard 0] 2380/3703 baseF1=0.567 oursF1=0.636 (35.1m)
[shard 0] 2400/3703 baseF1=0.566 oursF1=0.636 (35.3m)
[shard 0] 2420/3703 baseF1=0.565 oursF1=0.635 (35.6m)
[shard 0] 2440/3703 baseF1=0.563 oursF1=0.633 (35.9m)
[shard 0] 2460/3703 baseF1=0.563 oursF1=0.632 (36.2m)
[shard 0] 2480/3703 baseF1=0.563 oursF1=0.632 (36.5m)
[shard 0] 2500/3703 baseF1=0.562 oursF1=0.631 (36.9m)
[shard 0] 2520/3703 baseF1=0.562 oursF1=0.631 (37.2m)
[shard 0] 2540/3703 baseF1=0.563 oursF1=0.631 (37.5m)
[shard 0] 2560/3703 baseF1=0.563 oursF1=0.631 (37.8m)
[shard 0] 2580/3703 baseF1=0.562 oursF1=0.631 (38.1m)
[shard 0] 2600/3703 baseF1=0.562 oursF1=0.631 (38.3m)
[shard 0] 2620/3703 baseF1=0.562 oursF1=0.631 (38.5m)
[shard 0] 2640/3703 baseF1=0.563 oursF1=0.631 (38.8m)
[shard 0] 2660/3703 baseF1=0.563 oursF1=0.632 (38.9m)
[shard 0] 2680/3703 baseF1=0.563 oursF1=0.632 (39.2m)
[shard 0] 2700/3703 baseF1=0.564 oursF1=0.633 (39.5m)
[shard 0] 2720/3703 baseF1=0.563 oursF1=0.632 (39.8m)
[shard 0] 2740/3703 baseF1=0.563 oursF1=0.633 (40.1m)
[shard 0] 2760/3703 baseF1=0.564 oursF1=0.634 (40.4m)
[shard 0] 2780/3703 baseF1=0.564 oursF1=0.634 (40.7m)
[shard 0] 2800/3703 baseF1=0.566 oursF1=0.634 (40.9m)
[shard 0] 2820/3703 baseF1=0.566 oursF1=0.634 (41.2m)
[shard 0] 2840/3703 baseF1=0.566 oursF1=0.633 (41.5m)
[shard 0] 2860/3703 baseF1=0.567 oursF1=0.634 (41.7m)
[shard 0] 2880/3703 baseF1=0.567 oursF1=0.634 (42.0m)
[shard 0] 2900/3703 baseF1=0.568 oursF1=0.635 (42.3m)
[shard 0] 2920/3703 baseF1=0.567 oursF1=0.633 (42.6m)
[shard 0] 2940/3703 baseF1=0.568 oursF1=0.634 (42.8m)
[shard 0] 2960/3703 baseF1=0.569 oursF1=0.634 (43.0m)
[shard 0] 2980/3703 baseF1=0.569 oursF1=0.634 (43.2m)
[shard 0] 3000/3703 baseF1=0.569 oursF1=0.633 (43.5m)
[shard 0] 3020/3703 baseF1=0.569 oursF1=0.632 (43.8m)
[shard 0] 3040/3703 baseF1=0.568 oursF1=0.632 (44.1m)
[shard 0] 3060/3703 baseF1=0.568 oursF1=0.632 (44.3m)
[shard 0] 3080/3703 baseF1=0.569 oursF1=0.632 (44.5m)
[shard 0] 3100/3703 baseF1=0.569 oursF1=0.632 (44.8m)
[shard 0] 3120/3703 baseF1=0.570 oursF1=0.632 (45.1m)
[shard 0] 3140/3703 baseF1=0.570 oursF1=0.631 (45.4m)
[shard 0] 3160/3703 baseF1=0.570 oursF1=0.631 (45.9m)
[shard 0] 3180/3703 baseF1=0.570 oursF1=0.631 (46.1m)
[shard 0] 3200/3703 baseF1=0.569 oursF1=0.631 (46.4m)
[shard 0] 3220/3703 baseF1=0.568 oursF1=0.631 (46.8m)
[shard 0] 3240/3703 baseF1=0.569 oursF1=0.631 (47.1m)
[shard 0] 3260/3703 baseF1=0.568 oursF1=0.631 (47.3m)
[shard 0] 3280/3703 baseF1=0.568 oursF1=0.631 (47.6m)
[shard 0] 3300/3703 baseF1=0.568 oursF1=0.631 (47.9m)
[shard 0] 3320/3703 baseF1=0.567 oursF1=0.631 (48.3m)
[shard 0] 3340/3703 baseF1=0.568 oursF1=0.632 (48.6m)
[shard 0] 3360/3703 baseF1=0.567 oursF1=0.632 (48.9m)
[shard 0] 3380/3703 baseF1=0.567 oursF1=0.632 (49.2m)
[shard 0] 3400/3703 baseF1=0.567 oursF1=0.632 (49.5m)
[shard 0] 3420/3703 baseF1=0.567 oursF1=0.632 (49.8m)
[shard 0] 3440/3703 baseF1=0.568 oursF1=0.632 (50.1m)
[shard 0] 3460/3703 baseF1=0.568 oursF1=0.633 (50.3m)
[shard 0] 3480/3703 baseF1=0.568 oursF1=0.632 (50.7m)
[shard 0] 3500/3703 baseF1=0.567 oursF1=0.631 (51.1m)
[shard 0] 3520/3703 baseF1=0.566 oursF1=0.631 (51.4m)
[shard 0] 3540/3703 baseF1=0.566 oursF1=0.632 (51.6m)
[shard 0] 3560/3703 baseF1=0.565 oursF1=0.632 (52.0m)
[shard 0] 3580/3703 baseF1=0.566 oursF1=0.633 (52.3m)
[shard 0] 3600/3703 baseF1=0.566 oursF1=0.632 (52.6m)
[shard 0] 3620/3703 baseF1=0.565 oursF1=0.631 (52.8m)
[shard 0] 3640/3703 baseF1=0.566 oursF1=0.632 (53.0m)
[shard 0] 3660/3703 baseF1=0.566 oursF1=0.633 (53.3m)
[shard 0] 3680/3703 baseF1=0.567 oursF1=0.633 (53.6m)
[shard 0] 3700/3703 baseF1=0.566 oursF1=0.633 (53.9m)
[shard 0] DONE base: F1=0.5661 EM=0.4280 ours: F1=0.6333 EM=0.4669
